time: 2000000000
0 2 5000001
0 3 5000001
0 4 5000001
0 5 5000001
0 6 5000001
0 7 5000001
0 8 5000001
0 9 5000001
0 10 5000001
0 11 5000001
0 12 5000001
0 13 5000001
0 14 5000001
0 15 5000001
0 16 5000001
0 17 5000001
0 18 5000001
0 19 5000001
0 20 5000001
0 21 5000001
0 22 5000001
0 23 5000001
0 24 5000001
0 25 5000001
0 26 5000001
0 27 5000001
0 28 5000001
0 29 5000001
0 30 5000001
0 31 5000001
0 32 5000001
0 33 5000001
0 34 5000001
0 35 5000001
0 36 5000001
0 37 5000001
0 38 5000001
0 39 5000001
0 40 5000001
0 41 5000001
0 42 5000001
0 43 5000001
0 44 5000001
0 45 5000001
0 46 5000001
0 47 5000001
0 48 5000001
0 49 5000001
0 50 5000001
0 51 5000001
0 52 5000001
0 53 5000001
0 54 5000001
0 55 5000001
0 56 5000001
0 57 5000001
0 58 5000001
0 59 5000001
0 60 5000001
0 61 5000001
0 62 5000001
0 63 5000001
0 64 5000001
0 65 5000001
time: 2600000000
